,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
0,0,0,26010,CLINTON: Tell me how it's affected you again.,25,21_1992,0,0,3930,3976,,"{""O"": 11}",O, Tell me how it's affected you again.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,215.28,216.96,clip_0
1,1,1,26011,CLINTON: You know people who've lost their jobs and lost their homes?,27,21_1992,0,0,4003,4073,,"{""O"": 15}",O, You know people who've lost their jobs and lost their homes?,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,218.24,221.84,clip_1
2,2,2,26012,"CLINTON: Well, I've been governor of a small state for 12 years.",29,21_1992,0,0,4114,4179,,"{""O"": 5, ""Premise"": 11}",Premise," Well, I've been governor of a small state for 12 years.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,222.72,225.44,clip_2
3,3,3,26013,I'll tell you how it's affected me.,29,21_1992,1,1,4179,4215,,"{""O"": 10}",O,I'll tell you how it's affected me.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,225.44,227.56,clip_3
4,4,4,26014,Every year Congress and the president sign laws that make us do more things and gives us less money to do it with.,29,21_1992,2,2,4215,4330,,"{""Premise"": 23, ""O"": 1}",Premise,Every year Congress and the president sign laws that make us do more things and gives us less money to do it with.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,227.56,235.12,clip_4
5,5,5,26015,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts.",29,21_1992,3,3,4330,4492,,"{""Premise"": 31, ""O"": 1}",Premise,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,235.12,244.64,clip_5
6,6,6,26016,"I have seen what's happened in this last 4 years when -- in my state, when people lose their jobs there's a good chance I'll know them by their names.",29,21_1992,4,4,4492,4643,,"{""Premise"": 34, ""O"": 1}",Premise,"I have seen what's happened in this last 4 years when -- in my state, when people lose their jobs there's a good chance I'll know them by their names.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,244.64,252.72,clip_6
7,7,7,26017,"When a factory closes, I know the people who ran it.",29,21_1992,5,5,4643,4696,,"{""Premise"": 12, ""O"": 1}",Premise,"When a factory closes, I know the people who ran it.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,252.72,255.32,clip_7
8,8,8,26018,"When the businesses go bankrupt, I know them.",29,21_1992,6,6,4696,4742,,"{""Premise"": 9, ""O"": 1}",Premise,"When the businesses go bankrupt, I know them.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,255.32,257.32,clip_8
9,9,9,26019,"And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance.",29,21_1992,7,7,4743,4960,,"{""O"": 2, ""Premise"": 41}",Premise,"And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,257.32,269.44,clip_9
10,10,10,26020,What I want you to understand is the national debt is not the only cause of that.,29,21_1992,8,8,4961,5043,,"{""O"": 8, ""Claim"": 10}",Claim,What I want you to understand is the national debt is not the only cause of that.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,269.44,274.52,clip_10
11,11,11,26021,It is because America has not invested in its people.,29,21_1992,9,9,5043,5097,,"{""O"": 4, ""Premise"": 7}",Premise,It is because America has not invested in its people.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,274.52,277.6,clip_11
12,12,12,26022,It is because we have not grown.,29,21_1992,10,10,5097,5130,,"{""O"": 4, ""Premise"": 4}",O,It is because we have not grown.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,277.6,279.52,clip_12
13,13,13,26023,It is because we've had 12 years of trickle down economics.,29,21_1992,11,11,5130,5190,,"{""O"": 4, ""Premise"": 9}",Premise,It is because we've had 12 years of trickle down economics.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,279.52,282.44,clip_13
14,14,14,26024,We've gone from first to twelfth in the world in wages.,29,21_1992,12,12,5190,5246,,"{""Premise"": 12, ""O"": 1}",Premise,We've gone from first to twelfth in the world in wages.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,282.44,285.64,clip_14
15,15,15,26025,We've had 4 years where we've produced no private sector jobs.,29,21_1992,13,13,5246,5309,,"{""Premise"": 13, ""O"": 1}",Premise,We've had 4 years where we've produced no private sector jobs.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,285.64,288.72,clip_15
16,16,16,26026,Most people are working harder for less money than they were making ten years ago.,29,21_1992,14,14,5309,5392,,"{""Premise"": 15, ""O"": 1}",Premise,Most people are working harder for less money than they were making ten years ago.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,288.72,292.44,clip_16
17,17,17,26027,It is because we are in the grip of a failed economic theory.,29,21_1992,15,15,5393,5455,,"{""O"": 4, ""Premise"": 10}",Premise,It is because we are in the grip of a failed economic theory.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,292.44,295.92,clip_17
18,18,18,26028,"And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do?",29,21_1992,16,16,5455,5624,,"{""O"": 9, ""Claim"": 29}",Claim,"And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do?",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,295.92,305.04,clip_18
19,19,19,26029,"I think we have to do is invest in American jobs, American education, control American health care costs and bring the American people together again.",29,21_1992,17,17,5624,5775,,"{""Claim"": 25, ""O"": 3}",Claim,"I think we have to do is invest in American jobs, American education, control American health care costs and bring the American people together again.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,305.04,313.16,clip_19
20,20,20,26030,CLINTON: I think I remember the question.,48,21_1992,0,0,11995,12037,,"{""O"": 9}",O, I think I remember the question.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,661.32,665.04,clip_20
21,21,21,26031,(Laughter.),48,21_1992,1,1,12037,12049,,"{""O"": 4}",O,(Laughter.),CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,665.04,666.32,clip_21
22,22,22,26032,"Let me say first of all, I want to answer your specific question but first of all, we all agree that there should be a growing economy.",48,21_1992,2,2,12049,12185,,"{""O"": 24, ""Claim"": 6}",O,"Let me say first of all, I want to answer your specific question but first of all, we all agree that there should be a growing economy.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,666.32,674.24,clip_22
23,23,23,26033,What you have to decide is who's got the best economic plan.,48,21_1992,3,3,12185,12246,,"{""Premise"": 13, ""O"": 1}",Premise,What you have to decide is who's got the best economic plan.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,674.24,677.2,clip_23
24,24,24,26034,"And we all have ideas out there, and Mr. Bush has a record.",48,21_1992,4,4,12246,12306,,"{""O"": 4, ""Premise"": 11}",Premise,"And we all have ideas out there, and Mr. Bush has a record.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,677.2,682.12,clip_24
25,25,25,26035,So I don't want you to read my lips and I sure don't want you to read his.,48,21_1992,5,5,12306,12381,,"{""O"": 21}",O,So I don't want you to read my lips and I sure don't want you to read his.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,682.12,685.44,clip_25
26,26,26,26036,I do hope you will read our plans.,48,21_1992,6,6,12381,12416,,"{""O"": 9}",O,I do hope you will read our plans.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,685.44,688.56,clip_26
27,27,27,26037,"Now, specifically, one, on Medicare, it is not true that everyone knows how to fix it.",48,21_1992,7,7,12417,12504,,"{""O"": 10, ""Claim"": 11}",Claim,"Now, specifically, one, on Medicare, it is not true that everyone knows how to fix it.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,688.56,696.08,clip_27
28,28,28,26038,"There are different ideas -- the Bush plan, the Perot plan, the Clinton -- we have different ideas.",48,21_1992,8,8,12504,12604,,"{""Premise"": 20, ""O"": 1}",Premise,"There are different ideas -- the Bush plan, the Perot plan, the Clinton -- we have different ideas.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,696.08,700.56,clip_28
29,29,29,26039,"I am convinced, having studied health care for a year hard and talking to hundreds and hundreds of people all across America, that you cannot control the cost of Medicare until you control the cost of private health care and public health care, with managed competition, ceiling on cost, and radical reorganization of the insurance markets.",48,21_1992,9,9,12604,12945,,"{""O"": 26, ""Claim"": 37}",Claim,"I am convinced, having studied health care for a year hard and talking to hundreds and hundreds of people all across America, that you cannot control the cost of Medicare until you control the cost of private health care and public health care, with managed competition, ceiling on cost, and radical reorganization of the insurance markets.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,700.56,721.96,clip_29
30,30,30,26040,You've got to do that; we got to get those costs down.,48,21_1992,10,10,12945,13000,,"{""Claim"": 13, ""O"": 2}",Claim,You've got to do that; we got to get those costs down.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,721.96,724.6,clip_30
31,31,31,26041,"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",48,21_1992,11,11,13001,13135,,"{""O"": 31}",O,"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,724.6,734.32,clip_31
32,32,32,26042,Social Security is in surplus $70 billion.,48,21_1992,12,12,13135,13178,,"{""Premise"": 8, ""O"": 1}",Premise,Social Security is in surplus $70 billion.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,734.32,737.6,clip_32
33,33,33,26043,"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden, which is why I want some middle-class tax relief.",48,21_1992,13,13,13178,13383,,"{""Premise"": 29, ""O"": 5, ""Claim"": 6}",Premise,"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden, which is why I want some middle-class tax relief.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,737.6,748.64,clip_33
34,34,34,26044,What do we have to do?,48,21_1992,14,14,13384,13407,,"{""O"": 7}",O,What do we have to do?,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,748.64,750.28,clip_34
35,35,35,26045,"By the time the century turns, we have got to have our deficit under control, we have to work out of so that surplus is building up so when the baby boomers like me retire, we're okay.",48,21_1992,15,15,13407,13592,,"{""Claim"": 28, ""O"": 3, ""Premise"": 11}",Claim,"By the time the century turns, we have got to have our deficit under control, we have to work out of so that surplus is building up so when the baby boomers like me retire, we're okay.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,750.28,761.12,clip_35
36,36,36,26046,"Number 3, on the pension funds, I don't know as much about it, but I will say this.",48,21_1992,16,16,13593,13677,,"{""O"": 23}",O,"Number 3, on the pension funds, I don't know as much about it, but I will say this.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,761.12,766.4,clip_36
37,37,37,26047,"What I would do is to bring in the pension experts of the country, take a look at it, and strengthen the pension requirements further, because it's not just enough to have the guarantee.",48,21_1992,17,17,13677,13864,,"{""Claim"": 36, ""O"": 3}",Claim,"What I would do is to bring in the pension experts of the country, take a look at it, and strengthen the pension requirements further, because it's not just enough to have the guarantee.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,766.4,775.84,clip_37
38,38,38,26048,"We had a guarantee on the S&amp;Ls, right?",48,21_1992,18,18,13864,13907,,"{""Premise"": 14}",Premise,"We had a guarantee on the S&amp;Ls, right?",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,775.84,778.0,clip_38
39,39,39,26049,We had a guarantee -- and what happened?,48,21_1992,19,19,13907,13948,,"{""Premise"": 9}",Premise,We had a guarantee -- and what happened?,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,778.0,780.12,clip_39
40,40,40,26050,You picked up a $500-billion bill because of the dumb way the federal government deregulated it.,48,21_1992,20,20,13948,14045,,"{""Premise"": 17, ""O"": 1}",Premise,You picked up a $500-billion bill because of the dumb way the federal government deregulated it.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,780.12,784.04,clip_40
41,41,41,26051,So I think we are going to have to change and strengthen the pension requirements on private retirement plans.,48,21_1992,21,21,14046,14157,,"{""O"": 2, ""Claim"": 18}",Claim,So I think we are going to have to change and strengthen the pension requirements on private retirement plans.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,784.04,789.88,clip_41
42,42,42,26052,CLINTON: I'd rather answer her question first and then I'll be glad to.,56,21_1992,0,0,18994,19066,,"{""O"": 17}",O, I'd rather answer her question first and then I'll be glad to.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,1076.8,1079.36,clip_42
43,43,43,26053,Because the question you ask is important.,56,21_1992,1,1,19066,19109,,"{""O"": 8}",O,Because the question you ask is important.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,1079.36,1083.28,clip_43
44,44,44,26054,The end of the Cold War brings an incredible opportunity for change.,56,21_1992,2,2,19109,19178,,"{""Premise"": 12, ""O"": 1}",Premise,The end of the Cold War brings an incredible opportunity for change.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1083.28,1087.72,clip_44
45,45,45,26055,"Winds of freedom blowing around the world, Russia demilitarizing.",56,21_1992,3,3,19178,19244,,"{""Premise"": 9, ""O"": 2}",Premise,"Winds of freedom blowing around the world, Russia demilitarizing.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1087.72,1092.52,clip_45
46,46,46,26056,And it also requires us to maintain some continuity -- some bipartisan American commitment to certain principles.,56,21_1992,4,4,19244,19358,,"{""O"": 2, ""Claim"": 16}",Claim,And it also requires us to maintain some continuity -- some bipartisan American commitment to certain principles.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,1092.52,1100.28,clip_46
47,47,47,26057,And I would just say there are three things that I would like to say -- number one -- we do have to maintain the world's strongest defense.,56,21_1992,5,5,19358,19498,,"{""O"": 20, ""Claim"": 10}",O,And I would just say there are three things that I would like to say -- number one -- we do have to maintain the world's strongest defense.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1100.28,1107.28,clip_47
48,48,48,26058,We may differ about what the elements of that are.,56,21_1992,6,6,19498,19549,,"{""O"": 11}",O,We may differ about what the elements of that are.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,1107.28,1109.6,clip_48
49,49,49,26059,"I think that defense needs to be -- with fewer people in permanent armed services but with greater mobility on the land, in the air and on the sea, with a real dedication to continuing development of high technology weaponry and well trained people.",56,21_1992,7,7,19549,19799,,"{""Claim"": 46, ""O"": 1}",Claim,"I think that defense needs to be -- with fewer people in permanent armed services but with greater mobility on the land, in the air and on the sea, with a real dedication to continuing development of high technology weaponry and well trained people.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,1109.6,1125.52,clip_49
50,50,50,26060,I think we're going to have to work to stop the proliferation of weapons of mass destruction.,56,21_1992,8,8,19799,19893,,"{""Claim"": 18, ""O"": 1}",Claim,I think we're going to have to work to stop the proliferation of weapons of mass destruction.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,1125.52,1129.48,clip_50
51,51,51,26061,Got to keep going until all those nuclear weapons in Russia are gone and the other republics.,56,21_1992,9,9,19893,19987,,"{""Premise"": 17, ""O"": 1}",Premise,Got to keep going until all those nuclear weapons in Russia are gone and the other republics.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1129.48,1134.4,clip_51
52,52,52,26062,"Number 2, if you don't rebuild the economic strength of this country at home, we won't be a superpower.",56,21_1992,10,10,19987,20091,,"{""O"": 5, ""Premise"": 13, ""Claim"": 6}",Premise,"Number 2, if you don't rebuild the economic strength of this country at home, we won't be a superpower.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1134.4,1139.64,clip_52
53,53,53,26063,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.,56,21_1992,11,11,20091,20242,,"{""Premise"": 28, ""O"": 1}",Premise,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1139.64,1148.32,clip_53
54,54,54,26064,We have to be the strongest economic power in the world.,56,21_1992,12,12,20242,20299,,"{""Claim"": 11, ""O"": 1}",Claim,We have to be the strongest economic power in the world.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,1148.32,1151.84,clip_54
55,55,55,26065,"That's what got me into this race, so we could rebuild the American economy.",56,21_1992,13,13,20299,20376,,"{""Premise"": 16, ""O"": 1}",Premise,"That's what got me into this race, so we could rebuild the American economy.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1151.84,1155.8,clip_55
56,56,56,26066,"And number three, we need to be a force for freedom and democracy and we need to use our unique position to support freedom, whether it's in Haiti or in China or in any other place, wherever the seeds of freedom are sprouting.",56,21_1992,14,14,20377,20604,,"{""O"": 28, ""Claim"": 20}",O,"And number three, we need to be a force for freedom and democracy and we need to use our unique position to support freedom, whether it's in Haiti or in China or in any other place, wherever the seeds of freedom are sprouting.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1155.8,1169.72,clip_56
57,57,57,26067,"We can't impose it, but we need to nourish it and that's the kind of thing that I would do as president -- follow those three commitments into the future.",56,21_1992,15,15,20604,20759,,"{""Claim"": 30, ""O"": 4}",Claim,"We can't impose it, but we need to nourish it and that's the kind of thing that I would do as president -- follow those three commitments into the future.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,1169.72,1178.72,clip_57
58,58,58,26068,"CLINTON: First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",63,21_1992,0,0,23209,23335,,"{""O"": 11, ""Premise"": 20}",Premise," First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1334.72,1341.36,clip_58
59,59,59,26069,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s.",63,21_1992,1,1,23335,23610,,"{""Premise"": 44, ""O"": 8}",Premise,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1341.36,1354.56,clip_59
60,60,60,26070,"So I care a lot about this, and I've spent countless hours in schools.",63,21_1992,2,2,23610,23681,,"{""O"": 4, ""Claim"": 6, ""Premise"": 7}",Premise,"So I care a lot about this, and I've spent countless hours in schools.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1354.56,1358.6,clip_60
61,61,61,26071,But let me start with what you said.,63,21_1992,3,3,23681,23718,,"{""O"": 9}",O,But let me start with what you said.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,1358.6,1360.76,clip_61
62,62,62,26072,"I agree with some of what Mr. Bush said, but it's nowhere near enough.",63,21_1992,4,4,23718,23789,,"{""O"": 12, ""Claim"": 5}",O,"I agree with some of what Mr. Bush said, but it's nowhere near enough.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1360.76,1365.48,clip_62
63,63,63,26073,"We live in a world where what you earn depends on what you can learn, where the average 18- year-old will change jobs 8 times in a lifetime and where none of us can promise any of you that what you now do for a living is absolutely safe from now on.",63,21_1992,5,5,23789,24039,,"{""Premise"": 51, ""O"": 3}",Premise,"We live in a world where what you earn depends on what you can learn, where the average 18- year-old will change jobs 8 times in a lifetime and where none of us can promise any of you that what you now do for a living is absolutely safe from now on.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,1365.48,1379.16,clip_63
64,64,64,26074,"Nobody running can promise that, there's too much change in the world.",63,21_1992,6,6,24039,24110,,"{""Claim"": 5, ""O"": 2, ""Premise"": 8}",Premise,"Nobody running can promise that, there's too much change in the world.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,1379.16,1382.64,clip_64
65,65,65,26075,So what should we do?,63,21_1992,7,7,24111,24133,,"{""O"": 6}",O,So what should we do?,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,1382.64,1384.2,clip_65
